outcome,start_period,pre_mean,event_mean,post_mean,event_minus_pre,post_minus_event,permutation_id,permutation_type,fake_high_col
perm_gap,2019-07,0.2373703979814188,0.22594124586806608,0.27635072459962756,-0.011429152113352714,0.050409478731561486,112,random_high_and_fake_start,log_spi_afs
perm_gap,2025-04,-0.1445810888270751,-0.08684420876709383,-0.09455788874069022,0.057736880059981274,-0.007713679973596399,113,random_high_and_fake_start,log_spi_financial
perm_gap,2017-03,0.0475292198996374,0.05210548372889937,0.04260369802615216,0.004576263829261976,-0.009501785702747213,114,random_high_and_fake_start,log_spi_professional
perm_gap,2023-02,0.28890746178513577,0.20380378806071922,0.12073565605187338,-0.08510367372441655,-0.08306813200884584,115,random_high_and_fake_start,log_spi_afs
perm_gap,2019-01,0.2698616313442373,0.35947897770653753,0.2373703979814188,0.08961734636230023,-0.12210857972511874,116,random_high_and_fake_start,log_spi_afs
perm_gap,2018-04,0.39183277945047773,0.26465871320000617,0.22974604754524108,-0.12717406625047156,-0.034912665654765085,117,random_high_and_fake_start,log_spi_afs
perm_gap,2020-03,0.03189371599443339,-0.11427512204360261,-0.16123389810444846,-0.14616883803803601,-0.04695877606084585,118,random_high_and_fake_start,log_spi_professional
perm_gap,2017-08,0.03844258696778269,-0.0059719680707181295,0.30556370451433273,-0.044414555038500815,0.3115356725850509,119,random_high_and_fake_start,log_spi_afs
perm_gap,2018-10,0.22974604754524108,0.2698616313442373,0.35947897770653753,0.04011558379899621,0.08961734636230023,120,random_high_and_fake_start,log_spi_afs
perm_gap,2019-04,0.2115534659721625,0.15963909258788433,0.17904857749771175,-0.05191437338427818,0.019409484909827412,121,random_high_and_fake_start,log_spi_admin_support
perm_gap,2023-07,0.12976032442723331,0.18266143896962164,0.28584896104099516,0.05290111454238833,0.10318752207137352,122,random_high_and_fake_start,log_spi_afs
perm_gap,2024-11,0.10570733561963053,0.1799449763146231,0.20424185246372475,0.07423764069499258,0.024296876149101643,123,random_high_and_fake_start,log_spi_professional
perm_gap,2025-09,0.1530082324460711,0.2359436325746668,0.3062730828068494,0.08293540012859571,0.0703294502321826,124,random_high_and_fake_start,log_spi_professional
perm_gap,2023-05,0.0817777852616303,0.06320456831419048,0.12237313886052388,-0.018573216947439825,0.0591685705463334,125,random_high_and_fake_start,log_spi_admin_support
perm_gap,2025-02,0.16729105342297768,0.18546179610264227,0.20035246663548634,0.018170742679664592,0.01489067053284407,126,random_high_and_fake_start,log_spi_admin_support
perm_gap,2019-12,0.22002099819882895,0.2950658032029976,-0.6805285621724648,0.07504480500416863,-0.9755943653754624,127,random_high_and_fake_start,log_spi_afs
perm_gap,2024-10,0.10548821259026682,0.14473549617077155,0.21261065929387848,0.039247283580504735,0.06787516312310693,128,random_high_and_fake_start,log_spi_professional
perm_gap,2017-12,0.1515152711320725,0.21803718180625045,0.24209997536295536,0.06652191067417795,0.024062793556704903,129,random_high_and_fake_start,log_spi_admin_support
perm_gap,2024-12,-0.0970112181826804,-0.15166031134488644,-0.1276271089878295,-0.05464909316220605,0.024033202357056943,130,random_high_and_fake_start,log_spi_financial
perm_gap,2020-09,-0.39584802462188334,-0.27905986026751695,-0.4064820152010977,0.1167881643543664,-0.12742215493358078,131,random_high_and_fake_start,log_spi_afs
perm_gap,2023-02,0.28890746178513577,0.20380378806071922,0.12073565605187338,-0.08510367372441655,-0.08306813200884584,132,random_high_and_fake_start,log_spi_afs
perm_gap,2017-04,-0.046403349435873764,-0.0787105648442612,-0.09361076238397192,-0.032307215408387435,-0.014900197539710724,133,random_high_and_fake_start,log_spi_real_estate
perm_gap,2018-12,-0.014177290866500178,-0.0496185483176926,0.05765421939668158,-0.03544125745119242,0.10727276771437419,134,random_high_and_fake_start,log_spi_financial
perm_gap,2017-11,0.016325707588820276,-0.06873757827555238,0.06325990454833737,-0.08506328586437266,0.13199748282388973,135,random_high_and_fake_start,log_spi_financial
perm_gap,2019-07,0.15963909258788433,0.17904857749771175,0.17593756232664384,0.019409484909827412,-0.0031110151710679046,136,random_high_and_fake_start,log_spi_admin_support
perm_gap,2025-02,0.1799449763146231,0.20424185246372475,0.14448464055040708,0.024296876149101643,-0.059757211913317676,137,random_high_and_fake_start,log_spi_professional
perm_gap,2018-04,0.016511581393634067,-0.03581862864821753,-0.02610218605004544,-0.0523302100418516,0.009716442598172094,138,random_high_and_fake_start,log_spi_real_estate
perm_gap,2017-04,0.18293520113911685,0.14262672889933992,0.12385690837865433,-0.04030847223977693,-0.018769820520685584,139,random_high_and_fake_start,log_spi_admin_support
perm_gap,2018-03,0.02594339653505943,-0.029656013717600516,-0.040253805554566625,-0.05559941025265995,-0.01059779183696611,140,random_high_and_fake_start,log_spi_real_estate
perm_gap,2016-08,-0.014266982396735331,-0.035252196235734466,0.10469257701587183,-0.020985213838999137,0.13994477325160629,141,random_high_and_fake_start,log_spi_afs
perm_gap,2018-11,0.21067713426790954,0.3354515926225486,0.34745533958525715,0.12477445835463905,0.012003746962708561,142,random_high_and_fake_start,log_spi_afs
perm_gap,2020-02,0.05550116102045551,0.01234647056479569,-0.03502168598376206,-0.043154690455659825,-0.04736815654855775,143,random_high_and_fake_start,log_spi_real_estate
perm_gap,2023-04,0.07625894953854011,0.04015961302158585,0.027532476314313808,-0.03609933651695426,-0.01262713670727204,144,random_high_and_fake_start,log_spi_professional
perm_gap,2018-01,-0.10672397391508603,0.0604203367495583,0.1154939360732552,0.16714431066464433,0.0550735993236969,145,random_high_and_fake_start,log_spi_financial
perm_gap,2024-05,0.12032027497693469,0.09323283001512461,0.10570733561963053,-0.027087444961810078,0.012474505604505914,146,random_high_and_fake_start,log_spi_professional
